idseq,datetime,subtype,srcip,srcport,srcintf,dstip,dstport,dstintf,action,sentpkt,rcvdpkt,duration,service,devtype,level,crscore,crlevel,is_attack
,2025-10-07 07:24:02,forward,79.124.40.110,56530,wan1,220.130.36.69,5877,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 07:23:55,forward,154.40.60.13,54823,wan1,220.130.36.69,6192,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 07:23:55,forward,154.40.60.13,54823,wan1,220.130.36.69,6192,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 07:23:47,forward,79.124.40.98,45789,wan1,220.130.36.69,2050,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 07:23:47,forward,79.124.40.98,45789,wan1,220.130.36.69,2050,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 07:23:40,forward,103.59.156.16,34012,wan1,220.130.36.69,80,internal1,timeout,3,0,14,http,unknown,notice,0,none,0
,2025-10-07 07:23:40,forward,103.59.156.16,34012,wan1,220.130.36.69,80,internal1,ipconn,0,0,0,http,unknown,warning,5,low,1
,2025-10-07 07:23:38,forward,20.55.88.105,38770,wan1,220.130.36.69,443,internal1,timeout,1,0,11,https,unknown,notice,0,none,0
,2025-10-07 07:23:38,forward,20.55.88.105,38770,wan1,220.130.36.69,443,internal1,ipconn,0,0,0,https,unknown,warning,5,low,1
,2025-10-07 07:23:29,forward,10.4.168.70,9080,internal1,61.30.27.170,7760,wan1,accept,773307,72455,7240959,unknown,unknown,notice,0,none,0
,2025-10-07 07:23:25,forward,88.210.63.122,59121,wan1,220.130.36.69,9919,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 07:23:25,forward,88.210.63.122,59121,wan1,220.130.36.69,9919,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 07:23:25,forward,10.4.168.70,9080,internal1,61.65.6.129,5060,wan1,accept,1931381,1926405,7240953,sip,unknown,notice,0,none,0
,2025-10-07 07:23:22,forward,89.248.169.50,49482,wan1,220.130.36.69,33388,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 07:23:22,forward,89.248.169.50,49482,wan1,220.130.36.69,33388,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 07:23:22,forward,88.210.63.122,59121,wan1,220.130.36.69,9087,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 07:23:22,forward,88.210.63.122,59121,wan1,220.130.36.69,9087,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 07:23:18,forward,217.76.54.225,51561,wan1,220.130.36.69,4000,internal1,accept,1,0,181,unknown,unknown,notice,0,none,0
,2025-10-07 07:23:18,forward,217.76.54.225,51561,wan1,220.130.36.69,4000,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 07:23:15,forward,92.63.197.66,8080,wan1,220.130.36.69,3397,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 07:23:15,forward,92.63.197.66,8080,wan1,220.130.36.69,3397,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 07:23:12,forward,185.156.73.197,59159,wan1,220.130.36.69,10953,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 07:23:12,forward,185.156.73.197,59159,wan1,220.130.36.69,10953,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 07:23:11,forward,193.163.125.208,39271,wan1,220.130.36.69,5128,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 07:23:11,forward,193.163.125.208,39271,wan1,220.130.36.69,5128,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 07:23:05,forward,89.248.169.50,49482,wan1,220.130.36.69,33384,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 07:23:05,forward,89.248.169.50,49482,wan1,220.130.36.69,33384,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 07:22:55,forward,218.11.1.3,0,wan1,220.130.36.69,0,internal1,accept,1,0,61,ping,unknown,notice,0,none,0
,2025-10-07 07:22:55,forward,218.11.1.3,0,wan1,220.130.36.69,0,internal1,ipconn,0,0,0,icmp0,unknown,warning,5,low,1
,2025-10-07 07:22:48,forward,10.4.168.70,9080,internal1,61.61.136.70,5060,wan1,accept,1287297,1286213,7240920,sip,unknown,notice,0,none,0
,2025-10-07 07:22:43,forward,94.102.49.88,53333,wan1,220.130.36.69,1467,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 07:22:43,forward,94.102.49.88,53333,wan1,220.130.36.69,1467,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 07:22:39,forward,199.45.154.178,42390,wan1,220.130.36.69,44817,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 07:22:39,forward,199.45.154.178,42390,wan1,220.130.36.69,44817,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 07:22:36,forward,62.171.137.204,49716,wan1,220.130.36.69,39907,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 07:22:36,forward,62.171.137.204,49716,wan1,220.130.36.69,39907,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 07:22:31,forward,10.4.168.70,9080,internal1,61.65.15.173,5060,wan1,accept,1945231,1938990,7240906,sip,unknown,notice,0,none,0
,2025-10-07 07:22:19,forward,183.136.170.208,49418,wan1,220.130.36.69,6379,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 07:22:19,forward,183.136.170.208,49418,wan1,220.130.36.69,6379,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 07:22:17,forward,79.124.40.86,56626,wan1,220.130.36.69,3413,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 07:22:17,forward,79.124.40.86,56626,wan1,220.130.36.69,3413,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 07:22:15,forward,156.225.0.38,58914,wan1,220.130.36.69,1979,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 07:22:15,forward,156.225.0.38,58914,wan1,220.130.36.69,1979,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 07:22:12,forward,78.128.114.86,46871,wan1,220.130.36.69,4489,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 07:22:12,forward,78.128.114.86,46871,wan1,220.130.36.69,4489,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 07:22:06,forward,95.214.55.218,45282,wan1,220.130.36.69,60023,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 07:22:06,forward,95.214.55.218,45282,wan1,220.130.36.69,60023,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 07:21:56,forward,88.210.63.122,59121,wan1,220.130.36.69,9580,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 07:21:56,forward,88.210.63.122,59121,wan1,220.130.36.69,9580,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 07:21:53,forward,172.236.228.193,42630,wan1,220.130.36.69,5060,internal1,serverrst,5,5,74,sip,unknown,notice,0,none,0
,2025-10-07 07:21:53,forward,172.236.228.193,42630,wan1,220.130.36.69,5060,internal1,ipconn,0,0,0,sip,unknown,warning,5,low,1
,2025-10-07 07:21:50,forward,205.210.31.238,53379,wan1,220.130.36.69,502,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 07:21:50,forward,205.210.31.238,53379,wan1,220.130.36.69,502,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 07:21:44,forward,79.124.40.110,56530,wan1,220.130.36.69,2029,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 07:21:44,forward,79.124.40.110,56530,wan1,220.130.36.69,2029,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 07:21:42,forward,79.124.40.110,56530,wan1,220.130.36.69,14332,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 07:21:42,forward,79.124.40.110,56530,wan1,220.130.36.69,14332,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 07:21:40,forward,58.144.225.105,0,wan1,220.130.36.69,0,internal1,accept,1,0,61,ping,unknown,notice,0,none,0
,2025-10-07 07:21:40,forward,58.144.225.105,0,wan1,220.130.36.69,0,internal1,ipconn,0,0,0,icmp0,unknown,warning,5,low,1
,2025-10-07 07:21:40,forward,92.63.197.46,59189,wan1,220.130.36.69,11135,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 07:21:40,forward,92.63.197.46,59189,wan1,220.130.36.69,11135,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 07:21:39,forward,162.142.125.237,61761,wan1,220.130.36.69,11078,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 07:21:39,forward,162.142.125.237,61761,wan1,220.130.36.69,11078,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 07:21:35,forward,93.152.230.141,52407,wan1,220.130.36.69,22,internal1,timeout,1,0,11,ssh,unknown,notice,0,none,0
,2025-10-07 07:21:35,forward,93.152.230.141,52407,wan1,220.130.36.69,22,internal1,ipconn,0,0,0,ssh,unknown,warning,5,low,1
,2025-10-07 07:21:26,forward,165.154.246.249,58914,wan1,220.130.36.69,8600,internal1,accept,1,0,181,unknown,unknown,notice,0,none,0
,2025-10-07 07:21:26,forward,165.154.246.249,58914,wan1,220.130.36.69,8600,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 07:21:25,forward,10.4.168.70,9080,internal1,61.65.6.129,5060,wan1,accept,1931342,1926365,7240833,sip,unknown,notice,0,none,0
,2025-10-07 07:21:23,forward,172.236.228.193,38068,wan1,220.130.36.69,5060,internal1,serverrst,5,4,74,sip,unknown,notice,0,none,0
,2025-10-07 07:21:23,forward,172.236.228.193,38068,wan1,220.130.36.69,5060,internal1,ipconn,0,0,0,sip,unknown,warning,5,low,1
,2025-10-07 07:21:12,forward,185.242.226.76,43951,wan1,220.130.36.69,1900,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 07:21:12,forward,185.242.226.76,43951,wan1,220.130.36.69,1900,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 07:21:05,forward,165.154.237.250,58914,wan1,220.130.36.69,15,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 07:21:05,forward,165.154.237.250,58914,wan1,220.130.36.69,15,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 07:21:00,forward,79.124.40.106,47304,wan1,220.130.36.69,19157,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 07:21:00,forward,79.124.40.106,47304,wan1,220.130.36.69,19157,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 07:20:59,forward,79.124.40.106,47304,wan1,220.130.36.69,34389,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 07:20:59,forward,79.124.40.106,47304,wan1,220.130.36.69,34389,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 07:20:58,forward,10.4.168.70,9080,internal1,61.30.27.170,7760,wan1,accept,773292,72455,7240809,unknown,unknown,notice,0,none,0
,2025-10-07 07:20:58,forward,216.10.247.49,44958,wan1,220.130.36.69,40366,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 07:20:58,forward,216.10.247.49,44958,wan1,220.130.36.69,40366,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 07:20:56,forward,8.211.51.182,59154,wan1,220.130.36.69,8989,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 07:20:56,forward,8.211.51.182,59154,wan1,220.130.36.69,8989,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 07:20:52,forward,167.94.138.154,49100,wan1,220.130.36.69,110,internal1,timeout,1,0,11,pop3,unknown,notice,0,none,0
,2025-10-07 07:20:52,forward,167.94.138.154,49100,wan1,220.130.36.69,110,internal1,ipconn,0,0,0,pop3,unknown,warning,5,low,1
,2025-10-07 07:20:51,forward,79.124.40.106,47304,wan1,220.130.36.69,9132,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 07:20:51,forward,79.124.40.106,47304,wan1,220.130.36.69,9132,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 07:20:50,forward,34.21.79.219,45432,wan1,220.130.36.69,2049,internal1,timeout,1,0,11,nfs,unknown,notice,0,none,0
,2025-10-07 07:20:50,forward,34.21.79.219,45432,wan1,220.130.36.69,2049,internal1,ipconn,0,0,0,nfs,unknown,warning,5,low,1
,2025-10-07 07:20:49,forward,162.142.125.241,35576,wan1,220.130.36.69,57813,internal1,accept,1,0,181,unknown,unknown,notice,0,none,0
,2025-10-07 07:20:49,forward,162.142.125.241,35576,wan1,220.130.36.69,57813,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 07:20:39,forward,35.203.210.133,56663,wan1,220.130.36.69,33300,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 07:20:39,forward,35.203.210.133,56663,wan1,220.130.36.69,33300,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 07:20:37,forward,10.4.168.70,9080,internal1,61.61.136.70,5060,wan1,accept,1287265,1286181,7240790,sip,unknown,notice,0,none,0
,2025-10-07 07:20:35,forward,66.132.153.151,27793,wan1,220.130.36.69,6881,internal1,accept,1,0,181,unknown,unknown,notice,0,none,0
,2025-10-07 07:20:35,forward,66.132.153.151,27793,wan1,220.130.36.69,6881,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 07:20:25,forward,198.235.24.226,54126,wan1,220.130.36.69,500,internal1,accept,1,0,181,ike,unknown,notice,0,none,0
,2025-10-07 07:20:25,forward,198.235.24.226,54126,wan1,220.130.36.69,500,internal1,ipconn,0,0,0,ike,unknown,warning,5,low,1
,2025-10-07 07:20:16,forward,47.250.80.223,59734,wan1,220.130.36.69,8068,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 07:20:16,forward,47.250.80.223,59734,wan1,220.130.36.69,8068,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 07:20:11,forward,162.216.149.109,56608,wan1,220.130.36.69,45000,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 07:20:11,forward,162.216.149.109,56608,wan1,220.130.36.69,45000,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 07:19:55,forward,165.154.246.252,58914,wan1,220.130.36.69,2332,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 07:19:55,forward,165.154.246.252,58914,wan1,220.130.36.69,2332,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 07:19:47,forward,103.102.230.4,36706,wan1,220.130.36.69,8728,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 07:19:47,forward,103.102.230.4,36706,wan1,220.130.36.69,8728,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 07:19:32,forward,45.136.68.55,56471,wan1,220.130.36.69,10041,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 07:19:32,forward,45.136.68.55,56471,wan1,220.130.36.69,10041,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 07:19:32,forward,10.4.168.70,9080,internal1,61.65.15.173,5060,wan1,accept,1945183,1938942,7240726,sip,unknown,notice,0,none,0
,2025-10-07 07:19:26,forward,10.4.168.70,9080,internal1,61.65.6.129,5060,wan1,accept,1931301,1926326,7240713,sip,unknown,notice,0,none,0
,2025-10-07 07:19:20,forward,199.45.154.190,44274,wan1,220.130.36.69,2222,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 07:19:20,forward,199.45.154.190,44274,wan1,220.130.36.69,2222,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 07:19:19,forward,89.248.164.165,53862,wan1,220.130.36.69,8060,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 07:19:19,forward,89.248.164.165,53862,wan1,220.130.36.69,8060,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 07:19:12,forward,45.136.68.55,56471,wan1,220.130.36.69,10234,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 07:19:12,forward,45.136.68.55,56471,wan1,220.130.36.69,10234,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 07:19:08,forward,60.191.125.35,32775,wan1,220.130.36.69,8060,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 07:19:08,forward,60.191.125.35,32775,wan1,220.130.36.69,8060,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 07:18:57,forward,106.75.154.89,58914,wan1,220.130.36.69,5007,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 07:18:57,forward,106.75.154.89,58914,wan1,220.130.36.69,5007,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 07:18:47,forward,204.76.203.231,36083,wan1,220.130.36.69,316,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 07:18:47,forward,204.76.203.231,36083,wan1,220.130.36.69,316,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 07:18:34,forward,147.185.132.64,54321,wan1,220.130.36.69,6002,internal1,timeout,1,0,11,xwindows,unknown,notice,0,none,0
,2025-10-07 07:18:34,forward,147.185.132.64,54321,wan1,220.130.36.69,6002,internal1,ipconn,0,0,0,xwindows,unknown,warning,5,low,1
,2025-10-07 07:18:29,forward,10.4.168.70,9080,internal1,61.30.27.170,7760,wan1,accept,773275,72452,7240659,unknown,unknown,notice,0,none,0
,2025-10-07 07:18:28,forward,10.4.168.70,9080,internal1,61.61.136.70,5060,wan1,accept,1287249,1286165,7240660,sip,unknown,notice,0,none,0
,2025-10-07 07:18:19,forward,171.252.38.91,33265,wan1,220.130.36.69,445,internal1,timeout,1,0,11,smb,unknown,notice,0,none,0
,2025-10-07 07:18:19,forward,171.252.38.91,33265,wan1,220.130.36.69,445,internal1,ipconn,0,0,0,smb,unknown,warning,5,low,1
,2025-10-07 07:18:19,forward,171.252.38.91,33267,wan1,220.130.36.69,445,internal1,timeout,1,0,11,smb,unknown,notice,0,none,0
,2025-10-07 07:18:19,forward,171.252.38.91,33267,wan1,220.130.36.69,445,internal1,ipconn,0,0,0,smb,unknown,warning,5,low,1
,2025-10-07 07:18:14,forward,8.211.43.53,51075,wan1,220.130.36.69,8088,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 07:18:14,forward,8.211.43.53,51075,wan1,220.130.36.69,8088,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 07:18:12,forward,147.185.132.236,49917,wan1,220.130.36.69,62628,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 07:18:12,forward,147.185.132.236,49917,wan1,220.130.36.69,62628,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 07:18:09,forward,44.201.23.225,0,wan1,220.130.36.69,0,internal1,accept,1,0,61,ping,unknown,notice,0,none,0
,2025-10-07 07:18:09,forward,44.201.23.225,0,wan1,220.130.36.69,0,internal1,ipconn,0,0,0,icmp0,unknown,warning,5,low,1
,2025-10-07 07:18:06,forward,185.156.73.197,59159,wan1,220.130.36.69,10972,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 07:18:06,forward,185.156.73.197,59159,wan1,220.130.36.69,10972,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 07:17:54,forward,45.136.68.55,56471,wan1,220.130.36.69,1430,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 07:17:54,forward,45.136.68.55,56471,wan1,220.130.36.69,1430,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 07:17:49,forward,88.210.63.63,59085,wan1,220.130.36.69,9000,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 07:17:49,forward,88.210.63.63,59085,wan1,220.130.36.69,9000,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 07:17:43,forward,199.45.154.188,27254,wan1,220.130.36.69,3299,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 07:17:43,forward,199.45.154.188,27254,wan1,220.130.36.69,3299,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 07:17:37,forward,204.76.203.219,45700,wan1,220.130.36.69,82,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 07:17:37,forward,204.76.203.219,45700,wan1,220.130.36.69,82,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 07:17:34,forward,45.142.154.10,58914,wan1,220.130.36.69,443,internal1,timeout,1,0,11,https,unknown,notice,0,none,0
,2025-10-07 07:17:34,forward,45.142.154.10,58914,wan1,220.130.36.69,443,internal1,ipconn,0,0,0,https,unknown,warning,5,low,1
,2025-10-07 07:17:32,forward,162.216.150.113,55967,wan1,220.130.36.69,13436,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 07:17:32,forward,162.216.150.113,55967,wan1,220.130.36.69,13436,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 07:17:31,forward,165.154.253.245,58914,wan1,220.130.36.69,808,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 07:17:31,forward,165.154.253.245,58914,wan1,220.130.36.69,808,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 07:17:26,forward,128.14.239.38,44980,wan1,220.130.36.69,60025,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 07:17:26,forward,128.14.239.38,44980,wan1,220.130.36.69,60025,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 07:17:24,forward,10.4.168.70,9080,internal1,61.65.6.129,5060,wan1,accept,1931280,1926302,7240591,sip,unknown,notice,0,none,0
,2025-10-07 07:17:21,forward,193.163.125.217,37923,wan1,220.130.36.69,636,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 07:17:21,forward,193.163.125.217,37923,wan1,220.130.36.69,636,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 07:17:18,forward,193.32.162.37,44045,wan1,220.130.36.69,1015,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 07:17:18,forward,193.32.162.37,44045,wan1,220.130.36.69,1015,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 07:17:17,forward,88.210.63.122,59121,wan1,220.130.36.69,9123,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 07:17:17,forward,88.210.63.122,59121,wan1,220.130.36.69,9123,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 07:17:15,forward,176.65.148.179,55910,wan1,220.130.36.69,61616,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 07:17:15,forward,176.65.148.179,55910,wan1,220.130.36.69,61616,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 07:17:15,forward,20.169.107.122,52401,wan1,220.130.36.69,989,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 07:17:15,forward,20.169.107.122,52401,wan1,220.130.36.69,989,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 07:17:14,forward,182.53.68.218,28093,wan1,220.130.36.69,23,internal1,timeout,1,0,11,telnet,unknown,notice,0,none,0
,2025-10-07 07:17:14,forward,182.53.68.218,28093,wan1,220.130.36.69,23,internal1,ipconn,0,0,0,telnet,unknown,warning,5,low,1
,2025-10-07 07:17:09,forward,152.32.197.159,41822,wan1,220.130.36.69,9301,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 07:17:09,forward,152.32.197.159,41822,wan1,220.130.36.69,9301,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 07:17:02,forward,20.171.25.13,49674,wan1,220.130.36.69,8333,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 07:17:02,forward,20.171.25.13,49674,wan1,220.130.36.69,8333,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 07:16:44,forward,83.233.201.175,40658,wan1,220.130.36.69,23,internal1,timeout,1,0,11,telnet,unknown,notice,0,none,0
,2025-10-07 07:16:44,forward,83.233.201.175,40658,wan1,220.130.36.69,23,internal1,ipconn,0,0,0,telnet,unknown,warning,5,low,1
,2025-10-07 07:16:34,forward,167.94.146.76,2769,wan1,220.130.36.69,8739,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 07:16:34,forward,167.94.146.76,2769,wan1,220.130.36.69,8739,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 07:16:31,forward,10.4.168.70,9080,internal1,61.65.15.173,5060,wan1,accept,1945135,1938894,7240546,sip,unknown,notice,0,none,0
,2025-10-07 07:16:29,forward,176.65.148.208,48015,wan1,220.130.36.69,22834,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 07:16:29,forward,176.65.148.208,48015,wan1,220.130.36.69,22834,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 07:16:26,forward,10.4.168.70,9080,internal1,61.61.136.70,5060,wan1,accept,1287233,1286149,7240540,sip,unknown,notice,0,none,0
,2025-10-07 07:15:59,forward,10.4.168.70,9080,internal1,61.30.27.170,7760,wan1,accept,773260,72452,7240509,unknown,unknown,notice,0,none,0
,2025-10-07 07:15:53,forward,161.35.204.38,8083,wan1,220.130.36.69,4000,internal1,accept,1,0,181,unknown,unknown,notice,0,none,0
,2025-10-07 07:15:53,forward,161.35.204.38,8083,wan1,220.130.36.69,4000,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 07:15:50,forward,92.63.197.66,8080,wan1,220.130.36.69,3394,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 07:15:50,forward,92.63.197.66,8080,wan1,220.130.36.69,3394,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 07:15:39,forward,165.22.85.180,37983,wan1,220.130.36.69,445,internal1,timeout,1,0,11,smb,unknown,notice,0,none,0
,2025-10-07 07:15:39,forward,165.22.85.180,37983,wan1,220.130.36.69,445,internal1,ipconn,0,0,0,smb,unknown,warning,5,low,1
,2025-10-07 07:15:38,forward,45.136.68.54,56440,wan1,220.130.36.69,62300,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
